Year,Month,Day,Time,Flight_Time_(s),Sync,Temperature_(F),Baro_Press_(atm),Baro_Altitude_ASL_(feet),Baro_Altitude_AGL_(feet),Batt_Volts,Apo_Volts,Main_Volts,3rd_Volts,4th_Volts,Velocity_Up,Velocity_DR,Velocity_CR,Inertial_Altitude,Inertial_DR_Position,Inertial_CR_position,Tilt_Angle_(deg),Future_Angle_(deg),Roll_Angle_(deg),Reserved_1,Reserved_2,Reserved_3,Rocket_FER_Hex,Apo_FER_H  ex,Main_FER_Hex,3rd_FER_Hex,4th_FER_Hex,Liftoff,Apogee,Press_Increasing,Burnout_Coast,Apo_fired,Main_fired,3rd_fired,4th_fired,Normal_Ascent,Accel_Vel_LE_0,ECI_Vvel_le_0,Tilt Exceeded 90deg,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved
2025,9,1,13:10:08.819,126.64,5,83.4,0.9388,1737.1,1315.5,8.899,6.62,8.70,0.02,0.02,-94.00,489.00,-312.00,2162.00,25713.00,-23197.00,153.4,0.0,-7087.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:08.839,126.66,25,83.4,0.9389,1734.2,1312.6,8.900,6.62,8.70,0.02,0.02,-95.00,489.00,-313.00,2160.00,25723.00,-23203.00,152.0,0.0,-7079.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:08.859,126.68,45,83.4,0.9389,1734.2,1312.6,8.900,6.62,8.70,0.02,0.02,-95.00,490.00,-313.00,2158.00,25733.00,-23210.00,150.4,0.0,-7071.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:08.879,126.70,65,83.4,0.9388,1735.9,1314.4,8.897,6.62,8.70,0.02,0.02,-95.00,491.00,-314.00,2156.00,25742.00,-23216.00,148.7,0.0,-7063.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:08.899,126.72,85,83.4,0.9388,1735.9,1314.4,8.899,6.62,8.70,0.02,0.02,-95.00,492.00,-314.00,2154.00,25752.00,-23222.00,146.9,0.0,-7055.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:08.919,126.74,105,83.4,0.9388,1735.9,1314.4,8.902,6.62,8.70,0.02,0.01,-95.00,493.00,-315.00,2152.00,25762.00,-23229.00,145.3,0.0,-7048.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:08.939,126.76,125,83.4,0.9388,1735.9,1314.4,8.898,6.62,8.70,0.02,0.01,-95.00,494.00,-315.00,2151.00,25772.00,-23235.00,144.0,0.0,-7041.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:08.959,126.78,145,83.4,0.9388,1737.7,1316.1,8.899,6.62,8.71,0.02,0.02,-94.00,495.00,-315.00,2149.00,25782.00,-23241.00,143.0,0.0,-7034.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:08.979,126.80,165,83.4,0.9388,1737.1,1315.5,8.897,6.62,8.70,0.02,0.02,-93.00,496.00,-316.00,2147.00,25792.00,-23248.00,142.4,0.0,-7028.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:08.999,126.82,185,83.4,0.9388,1735.9,1314.4,8.899,6.62,8.70,0.02,0.02,-93.00,498.00,-316.00,2145.00,25802.00,-23254.00,142.2,0.0,-7022.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.019,126.84,205,83.4,0.9389,1735.4,1313.8,8.899,6.62,8.70,0.02,0.02,-92.00,499.00,-316.00,2143.00,25812.00,-23260.00,142.4,0.0,-7017.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.039,126.86,225,83.4,0.9390,1732.4,1310.9,8.901,6.62,8.70,0.02,0.02,-92.00,500.00,-316.00,2141.00,25822.00,-23267.00,142.8,0.0,-7012.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.059,126.88,245,83.4,0.9389,1733.0,1311.5,8.879,6.62,8.70,0.02,0.02,-91.00,501.00,-317.00,2139.00,25832.00,-23273.00,143.6,0.0,-7008.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.079,126.90,15,83.4,0.9560,1240.4,818.9,8.883,6.62,0.01,0.02,0.02,-90.00,501.00,-317.00,2138.00,25842.00,-23279.00,144.4,0.0,-7004.0,0,0,0,e5f,cc8,cc9,cc8,cc8,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.099,126.92,35,83.4,0.9560,1241.0,819.4,8.881,6.61,0.01,0.02,0.02,-83.00,497.00,-319.00,2136.00,25852.00,-23286.00,145.2,0.0,-7001.0,0,0,0,e5f,cc8,cc9,cc8,cc8,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.119,126.94,55,83.4,0.9875,347.7,-73.9,8.880,6.60,0.01,0.02,0.02,-80.00,496.00,-320.00,2134.00,25862.00,-23292.00,146.0,0.0,-6998.0,0,0,0,e5f,cc9,cc9,cc9,cc9,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.139,126.96,75,83.4,0.9875,347.1,-74.5,8.872,6.58,0.01,0.02,0.02,-80.00,497.00,-321.00,2133.00,25872.00,-23298.00,147.2,0.0,-6995.0,0,0,0,e5f,cc9,cc9,cc9,cc9,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.159,126.98,95,83.4,0.9406,1684.1,1262.6,8.872,6.58,0.01,0.02,0.01,-80.00,497.00,-321.00,2131.00,25882.00,-23305.00,148.7,0.0,-6992.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.179,127.00,115,83.4,0.9406,1684.1,1262.6,8.873,6.60,0.01,0.02,0.01,-79.00,498.00,-321.00,2129.00,25892.00,-23311.00,150.5,0.0,-6990.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.199,127.02,135,83.4,0.9399,1703.9,1282.4,8.874,6.60,0.01,0.02,0.01,-79.00,498.00,-321.00,2128.00,25902.00,-23318.00,152.2,0.0,-6988.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.219,127.04,155,83.4,0.9400,1703.3,1281.8,8.873,6.60,0.01,0.02,0.01,-79.00,499.00,-321.00,2126.00,25911.00,-23324.00,153.5,0.0,-6986.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.239,127.06,175,83.4,0.9402,1697.5,1276.0,8.873,6.59,0.01,0.02,0.01,-79.00,499.00,-321.00,2125.00,25921.00,-23331.00,153.9,0.0,-6984.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.259,127.08,195,83.4,0.9402,1697.5,1276.0,8.871,6.59,0.01,0.02,0.01,-78.00,500.00,-321.00,2123.00,25931.00,-23337.00,153.2,0.0,-6983.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.279,127.10,215,83.4,0.9403,1692.9,1271.3,8.873,6.59,0.01,0.02,0.01,-78.00,500.00,-321.00,2121.00,25941.00,-23343.00,151.5,0.0,-6981.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.299,127.12,235,83.5,0.9403,1692.3,1270.7,8.873,6.59,0.01,0.02,0.01,-78.00,500.00,-321.00,2120.00,25951.00,-23350.00,148.9,0.0,-6980.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.319,127.14,5,83.5,0.9402,1695.2,1273.6,8.868,6.59,0.01,0.02,0.01,-78.00,500.00,-320.00,2118.00,25962.00,-23356.00,145.6,0.0,-6978.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.339,127.16,25,83.5,0.9403,1694.6,1273.0,8.872,6.59,0.01,0.02,0.01,-78.00,501.00,-320.00,2117.00,25972.00,-23363.00,141.8,0.0,-6976.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.359,127.18,45,83.5,0.9404,1690.0,1268.4,8.874,6.59,0.01,0.02,0.01,-78.00,501.00,-320.00,2115.00,25982.00,-23369.00,137.9,0.0,-6975.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.379,127.20,65,83.5,0.9404,1690.0,1268.4,8.868,6.59,0.01,0.02,0.01,-78.00,501.00,-320.00,2114.00,25992.00,-23375.00,134.0,0.0,-6973.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.399,127.22,85,83.5,0.9405,1687.1,1265.5,8.873,6.59,0.01,0.02,0.01,-78.00,501.00,-320.00,2112.00,26002.00,-23382.00,130.4,0.0,-6972.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.419,127.24,105,83.5,0.9405,1686.5,1264.9,8.872,6.59,0.02,0.02,0.01,-78.00,501.00,-320.00,2110.00,26012.00,-23388.00,127.1,0.0,-6971.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.439,127.26,125,83.5,0.9403,1694.0,1272.5,8.871,6.59,0.02,0.02,0.01,-77.00,501.00,-320.00,2109.00,26022.00,-23395.00,124.3,0.0,-6969.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.459,127.28,145,83.5,0.9403,1692.9,1271.3,8.870,6.59,0.01,0.02,0.01,-77.00,502.00,-320.00,2107.00,26032.00,-23401.00,122.1,0.0,-6967.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.479,127.30,165,83.5,0.9405,1688.8,1267.2,8.870,6.58,0.01,0.02,0.01,-76.00,502.00,-320.00,2106.00,26042.00,-23408.00,120.5,0.0,-6965.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.499,127.32,185,83.6,0.9405,1688.2,1266.6,8.871,6.58,0.01,0.02,0.01,-75.00,502.00,-320.00,2104.00,26052.00,-23414.00,119.7,0.0,-6963.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.519,127.34,205,83.6,0.9406,1685.3,1263.7,8.867,6.58,0.01,0.02,0.01,-75.00,503.00,-320.00,2103.00,26062.00,-23420.00,119.8,0.0,-6960.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.539,127.36,225,83.6,0.9406,1685.3,1263.7,8.872,6.58,0.01,0.02,0.01,-74.00,503.00,-320.00,2101.00,26072.00,-23427.00,120.6,0.0,-6957.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.559,127.38,245,83.6,0.9406,1684.1,1262.6,8.870,6.58,0.01,0.02,0.01,-73.00,504.00,-320.00,2100.00,26082.00,-23433.00,122.2,0.0,-6953.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.579,127.40,15,83.6,0.9406,1683.6,1262.0,8.870,6.58,0.01,0.02,0.01,-72.00,504.00,-319.00,2098.00,26092.00,-23440.00,124.5,0.0,-6950.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.599,127.42,35,83.6,0.9407,1680.7,1259.1,8.869,6.58,0.01,0.02,0.01,-72.00,505.00,-319.00,2097.00,26102.00,-23446.00,127.3,0.0,-6946.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.619,127.44,55,83.6,0.9408,1680.1,1258.5,8.871,6.58,0.01,0.02,0.01,-71.00,505.00,-319.00,2095.00,26112.00,-23452.00,130.6,0.0,-6942.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.639,127.46,75,83.6,0.9409,1676.0,1254.4,8.872,6.58,0.01,0.02,0.01,-71.00,505.00,-319.00,2094.00,26122.00,-23459.00,134.1,0.0,-6938.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.659,127.48,95,83.6,0.9409,1675.4,1253.8,8.870,6.58,0.01,0.01,0.01,-70.00,506.00,-318.00,2093.00,26133.00,-23465.00,137.8,0.0,-6934.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.679,127.50,115,83.6,0.9411,1670.2,1248.6,8.870,6.58,0.01,0.01,0.01,-70.00,506.00,-318.00,2091.00,26143.00,-23471.00,141.4,0.0,-6930.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.699,127.52,135,83.6,0.9411,1669.6,1248.0,8.870,6.58,0.01,0.01,0.01,-70.00,506.00,-318.00,2090.00,26153.00,-23478.00,144.8,0.0,-6926.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.719,127.54,155,83.6,0.9413,1665.0,1243.4,8.870,6.58,0.01,0.02,0.01,-70.00,506.00,-318.00,2088.00,26163.00,-23484.00,147.8,0.0,-6923.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.739,127.56,175,83.6,0.9413,1665.0,1243.4,8.870,6.58,0.01,0.02,0.01,-71.00,506.00,-318.00,2087.00,26173.00,-23491.00,150.4,0.0,-6919.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.759,127.58,195,83.6,0.9412,1666.7,1245.1,8.869,6.58,0.01,0.02,0.01,-71.00,506.00,-318.00,2085.00,26183.00,-23497.00,152.3,0.0,-6916.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,9,1,13:10:09.779,127.60,215,83.6,0.9412,1666.1,1244.5,8.870,6.58,0.01,0.02,0.01,-72.00,506.00,-318.00,2084.00,26193.00,-23503.00,153.5,0.0,-6913.0,0,0,0,e5f,cca,ccb,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
